MSN,StateCode,Year,Data
NGCCB,NM,1966,15498.704
NGCCB,NM,1967,30109.359
NGCCB,NM,1968,33722.874
NGCCB,NM,1969,31490.64
NGCCB,NM,1970,35776.905
NGCCB,NM,1971,36562.08
NGCCB,NM,1972,35248.38884
NGCCB,NM,1973,27540.88128
NGCCB,NM,1974,27064.6551
NGCCB,NM,1975,24522.54
NGCCB,NM,1976,35943.51456
NGCCB,NM,1977,27253.20576
NGCCB,NM,1978,27260.44182
NGCCB,NM,1979,28094.87227
NGCCB,NM,1980,25675.3588
NGCCB,NM,1981,21548.65278
NGCCB,NM,1982,22838.31695
NGCCB,NM,1983,23342.69124
NGCCB,NM,1984,24357.32262
NGCCB,NM,1985,18204.66735
NGCCB,NM,1986,22362.92354
NGCCB,NM,1987,21545.48523
NGCCB,NM,1988,33322.47192
NGCCB,NM,1989,29898.33983
NGCCB,NM,1990,25030.41404
NGCCB,NM,1991,26048.82271
NGCCB,NM,1992,29080.40676
NGCCB,NM,1993,29079.72942
NGCCB,NM,1994,24956.30057
NGCCB,NM,1995,24418.46905
NGCCB,NM,1996,27382.79776
NGCCB,NM,1997,28017.25252
NGCCB,NM,1998,26631.31727
NGCCB,NM,1999,26431.31354
NGCCB,NM,2000,26137.27248
NGCCB,NM,2001,26410.63486
NGCCB,NM,2002,24769.112
NGCCB,NM,2003,24287.77081
NGCCB,NM,2004,26108.88083
NGCCB,NM,2005,24779.63624
NGCCB,NM,2006,23904.1159
NGCCB,NM,2007,25627.63012
NGCCB,NM,2008,25608.34087
NGCCB,NM,2009,25372.8914
NGCCB,TX,1960,61818.48
NGCCB,TX,1961,64515.69
NGCCB,TX,1962,70243.38
NGCCB,TX,1963,77749.075
NGCCB,TX,1964,84034.55
NGCCB,TX,1965,83594.644
NGCCB,TX,1966,92274.21
NGCCB,TX,1967,145874.988
NGCCB,TX,1968,144740.796
NGCCB,TX,1969,146206.452
NGCCB,TX,1970,150034.43
NGCCB,TX,1971,146268.421
NGCCB,TX,1972,145227.7684
NGCCB,TX,1973,159725.2014
NGCCB,TX,1974,138677.7064
NGCCB,TX,1975,120211.7753
NGCCB,TX,1976,139342.1814
NGCCB,TX,1977,163056.3035
NGCCB,TX,1978,173240.6073
NGCCB,TX,1979,240663.2113
NGCCB,TX,1980,173711.6261
NGCCB,TX,1981,162399.1429
NGCCB,TX,1982,195393.7413
NGCCB,TX,1983,162504.6439
NGCCB,TX,1984,172245.15
NGCCB,TX,1985,157706.8457
NGCCB,TX,1986,153241.8255
NGCCB,TX,1987,163134.026
NGCCB,TX,1988,182400.2568
NGCCB,TX,1989,189891.1904
NGCCB,TX,1990,179596.4285
NGCCB,TX,1991,188218.6483
NGCCB,TX,1992,193919.4889
NGCCB,TX,1993,180982.1507
NGCCB,TX,1994,187938.3397
NGCCB,TX,1995,218453.6366
NGCCB,TX,1996,185094.7618
NGCCB,TX,1997,222841.9851
NGCCB,TX,1998,178048.5164
NGCCB,TX,1999,178185.6433
NGCCB,TX,2000,196820.2014
NGCCB,TX,2001,175921.9367
NGCCB,TX,2002,233776.7355
NGCCB,TX,2003,224901.1397
NGCCB,TX,2004,198859.8975
NGCCB,TX,2005,164445.1193
NGCCB,TX,2006,151231.2439
NGCCB,TX,2007,166316.5913
NGCCB,TX,2008,171572.9601
NGCCB,TX,2009,171497.4122
NGICB,AZ,1960,14159.51105
NGICB,AZ,1961,39919.42629
NGICB,AZ,1962,49739.9648
NGICB,AZ,1963,54513.06044
NGICB,AZ,1964,48610.0896
NGICB,AZ,1965,59365.35822
NGICB,AZ,1966,62171.17132
NGICB,AZ,1967,49402.155
NGICB,AZ,1968,57801.644
NGICB,AZ,1969,62909.416
NGICB,AZ,1970,61169.958
NGICB,AZ,1971,64159.515
NGICB,AZ,1972,66498.62023
NGICB,AZ,1973,68969.63832
NGICB,AZ,1974,68924.33055
NGICB,AZ,1975,53389.52676
NGICB,AZ,1976,57191.35784
NGICB,AZ,1977,53036.55836
NGICB,AZ,1978,48768.33082
NGICB,AZ,1979,46405.70549
NGICB,AZ,1980,39530.24306
NGICB,AZ,1981,49856.90304
NGICB,AZ,1982,31354.7927
NGICB,AZ,1983,31094.0528
NGICB,AZ,1984,30500.65634
NGICB,AZ,1985,17264.78202
NGICB,AZ,1986,8804.76036
NGICB,AZ,1987,18412.94817
NGICB,AZ,1988,25012.46
NGICB,AZ,1989,21639.7608
NGICB,AZ,1990,19046.4885
NGICB,AZ,1991,19721.66257
NGICB,AZ,1992,20433.43265
NGICB,AZ,1993,21811.5202
NGICB,AZ,1994,26656.78603
NGICB,AZ,1995,28773.4315
NGICB,AZ,1996,27310.43969
NGICB,AZ,1997,28549.99036
NGICB,AZ,1998,28673.24669
NGICB,AZ,1999,27498.25376
NGICB,AZ,2000,21470.29999
NGICB,AZ,2001,21400.8703
NGICB,AZ,2002,17512.95885
NGICB,AZ,2003,15489.1584
NGICB,AZ,2004,21095.14295
NGICB,AZ,2005,17394.88795
NGICB,AZ,2006,18816.47539
NGICB,AZ,2007,19872.21255
NGICB,AZ,2008,20733.54684
NGICB,AZ,2009,18293.0409
NGICB,CA,1960,466331.6307
NGICB,CA,1961,472140.8663
NGICB,CA,1962,497738.3434
NGICB,CA,1963,569800.2433
NGICB,CA,1964,592088.3135
NGICB,CA,1965,567431.7423
NGICB,CA,1966,595392.5863
NGICB,CA,1967,649647.008
NGICB,CA,1968,681344.254
NGICB,CA,1969,719150.508
NGICB,CA,1970,749133.662
NGICB,CA,1971,734720.212
NGICB,CA,1972,727470.5609
NGICB,CA,1973,758264.5846
NGICB,CA,1974,752062.4024
NGICB,CA,1975,703649.9056
NGICB,CA,1976,658420.3708
NGICB,CA,1977,660400.3906
NGICB,CA,1978,512590.9512
NGICB,CA,1979,522599.5837
NGICB,CA,1980,507360.4193
NGICB,CA,1981,482939.9634
NGICB,CA,1982,379674.1155
NGICB,CA,1983,359316.3734
NGICB,CA,1984,437281.3057
NGICB,CA,1985,449515.4143
NGICB,CA,1986,443284.7537
NGICB,CA,1987,570724.651
NGICB,CA,1988,500800.5689
NGICB,CA,1989,548403.245
NGICB,CA,1990,606719.6176
NGICB,CA,1991,725496.0245
NGICB,CA,1992,705045.1963
NGICB,CA,1993,726181.6294
NGICB,CA,1994,688936.0319
NGICB,CA,1995,705432.0271
NGICB,CA,1996,726368.0275
NGICB,CA,1997,807302.7329
NGICB,CA,1998,864794.6134
NGICB,CA,1999,803612.0412
NGICB,CA,2000,803824.8276
NGICB,CA,2001,730253.5445
NGICB,CA,2002,799969.5154
NGICB,CA,2003,837461.6482
NGICB,CA,2004,893412.3233
NGICB,CA,2005,841136.9207
NGICB,CA,2006,809807.2379
NGICB,CA,2007,807888.0404
NGICB,CA,2008,810604.7668
NGICB,CA,2009,792794.1734
NGICB,NM,1960,124450.7567
NGICB,NM,1961,121649.9877
NGICB,NM,1962,144251.5187
NGICB,NM,1963,132995.5114
NGICB,NM,1964,119857.7756
NGICB,NM,1965,107129.5229
NGICB,NM,1966,124454.0125
NGICB,NM,1967,134167.488
NGICB,NM,1968,135180.27
NGICB,NM,1969,123164.856
NGICB,NM,1970,131168.628
NGICB,NM,1971,135297.024
NGICB,NM,1972,136804.5817
NGICB,NM,1973,120168.8928
NGICB,NM,1974,114439.6764
NGICB,NM,1975,102593.4879
NGICB,NM,1976,118604.641
NGICB,NM,1977,92482.89152
NGICB,NM,1978,80444.07279
NGICB,NM,1979,71796.34967
NGICB,NM,1980,77611.77424
NGICB,NM,1981,60333.27678
NGICB,NM,1982,80368.99968
NGICB,NM,1983,71575.713
NGICB,NM,1984,75767.0148
NGICB,NM,1985,63475.3548
NGICB,NM,1986,47238.18211
NGICB,NM,1987,66581.48169
NGICB,NM,1988,60578.99115
NGICB,NM,1989,64014.82304
NGICB,NM,1990,89986.91202
NGICB,NM,1991,66821.61076
NGICB,NM,1992,73801.89941
NGICB,NM,1993,69505.22074
NGICB,NM,1994,73451.99374
NGICB,NM,1995,75065.0905
NGICB,NM,1996,108232.4043
NGICB,NM,1997,92356.37945
NGICB,NM,1998,82913.16522
NGICB,NM,1999,79895.11402
NGICB,NM,2000,107121.3946
NGICB,NM,2001,106827.3346
NGICB,NM,2002,94333.88721
NGICB,NM,2003,100589.0149
NGICB,NM,2004,108326.2231
NGICB,NM,2005,104654.1607
NGICB,NM,2006,98617.82268
NGICB,NM,2007,104204.2928
NGICB,NM,2008,106799.8891
NGICB,NM,2009,105042.9684
NGICB,TX,1960,2100294.299
NGICB,TX,1961,2095699.648
NGICB,TX,1962,2113288.458
NGICB,TX,1963,2118448.126
NGICB,TX,1964,2062988.088
NGICB,TX,1965,2175278.245
NGICB,TX,1966,2304407.32
NGICB,TX,1967,2398686.048
NGICB,TX,1968,2500035.456
NGICB,TX,1969,2549383.014
NGICB,TX,1970,2626269.048
NGICB,TX,1971,2791236.058
NGICB,TX,1972,2718425.949
NGICB,TX,1973,2940001.536
NGICB,TX,1974,2762691.464
NGICB,TX,1975,2223952.337
NGICB,TX,1976,2215578.953
NGICB,TX,1977,2218541.087
NGICB,TX,1978,2257742.07
NGICB,TX,1979,2031802.338
NGICB,TX,1980,2229659.483
NGICB,TX,1981,2149257.856
NGICB,TX,1982,1644583.328
NGICB,TX,1983,1623292.209
NGICB,TX,1984,1729022.18
NGICB,TX,1985,1799324.612
NGICB,TX,1986,1725973.487
NGICB,TX,1987,1881722.518
NGICB,TX,1988,2074215.265
NGICB,TX,1989,2162082.063
NGICB,TX,1990,2194145.736
NGICB,TX,1991,2152803.991
NGICB,TX,1992,2129380.03
NGICB,TX,1993,2177425.078
NGICB,TX,1994,2157410.55
NGICB,TX,1995,2280598.886
NGICB,TX,1996,2531929.864
NGICB,TX,1997,2421833.959
NGICB,TX,1998,2445036.359
NGICB,TX,1999,2226967.161
NGICB,TX,2000,2477370.909
NGICB,TX,2001,2375970.09
NGICB,TX,2002,2325339.889
NGICB,TX,2003,2198742.507
NGICB,TX,2004,2160830.536
NGICB,TX,2005,1677572.358
NGICB,TX,2006,1637042.645
NGICB,TX,2007,1667674.665
NGICB,TX,2008,1700716.381
NGICB,TX,2009,1579792.971
PACCB,AZ,1960,1786.79579
PACCB,AZ,1961,1836.21456
PACCB,AZ,1962,2139.61125
PACCB,AZ,1963,2222.40306
PACCB,AZ,1964,2560.50635
PACCB,AZ,1965,2433.20453
PACCB,AZ,1966,2406.13825
PACCB,AZ,1967,2685.14204
PACCB,AZ,1968,3117.58027
PACCB,AZ,1969,3482.03758
PACCB,AZ,1970,3215.75592
PACCB,AZ,1971,3518.67442
PACCB,AZ,1972,4330.47912
PACCB,AZ,1973,5617.07216
PACCB,AZ,1974,5763.91791
PACCB,AZ,1975,4928.89327
PACCB,AZ,1976,5694.51298
PACCB,AZ,1977,7891.8611
PACCB,AZ,1978,7706.63876
PACCB,AZ,1979,5093.3071
PACCB,AZ,1980,3262.16289
PACCB,AZ,1981,2303.37712
PACCB,AZ,1982,3616.35807
PACCB,AZ,1983,3098.58481
PACCB,AZ,1984,3040.12861
PACCB,AZ,1985,4425.79512
PACCB,AZ,1986,4176.0859
PACCB,AZ,1987,5754.01156
PACCB,AZ,1988,4256.3003
PACCB,AZ,1989,3758.34366
PACCB,AZ,1990,4815.53785
PACCB,AZ,1991,4687.49162
PACCB,AZ,1992,4088.16528
PACCB,AZ,1993,3306.82348
PACCB,AZ,1994,3336.03926
PACCB,AZ,1995,3255.63688
PACCB,AZ,1996,4480.41354
PACCB,AZ,1997,4760.12444
PACCB,AZ,1998,7786.10416
PACCB,AZ,1999,7184.62484
PACCB,AZ,2000,6542.34074
PACCB,AZ,2001,5902.81347
PACCB,AZ,2002,6301.25928
PACCB,AZ,2003,4296.80602
PACCB,AZ,2004,3241.861
PACCB,AZ,2005,3802.22848
PACCB,AZ,2006,3653.95647
PACCB,AZ,2007,4739.52782
PACCB,AZ,2008,9006.22818
PACCB,AZ,2009,6594.84283
PACCB,CA,1960,61733.5394
PACCB,CA,1961,61992.14107
PACCB,CA,1962,57342.15159
PACCB,CA,1963,56071.0131
PACCB,CA,1964,57281.31789
PACCB,CA,1965,55838.81092
PACCB,CA,1966,61319.94331
PACCB,CA,1967,55921.13632
PACCB,CA,1968,60617.8863
PACCB,CA,1969,58232.06393
PACCB,CA,1970,74669.27792
PACCB,CA,1971,80648.97249
PACCB,CA,1972,60790.86838
PACCB,CA,1973,65262.0726
PACCB,CA,1974,67206.04251
PACCB,CA,1975,46533.67911
PACCB,CA,1976,45351.6257
PACCB,CA,1977,52711.10574
PACCB,CA,1978,56617.47463
PACCB,CA,1979,53654.69919
PACCB,CA,1980,77758.54364
PACCB,CA,1981,109674.9525
PACCB,CA,1982,74433.16468
PACCB,CA,1983,58750.10833
PACCB,CA,1984,69322.1269
PACCB,CA,1985,37188.72084
PACCB,CA,1986,53846.84425
PACCB,CA,1987,59934.27765
PACCB,CA,1988,55621.06537
PACCB,CA,1989,48461.40042
PACCB,CA,1990,45926.64685
PACCB,CA,1991,46946.02184
PACCB,CA,1992,26690.41474
PACCB,CA,1993,20833.24307
PACCB,CA,1994,20307.89822
PACCB,CA,1995,25186.98083
PACCB,CA,1996,21037.16002
PACCB,CA,1997,19977.57855
PACCB,CA,1998,24167.28314
PACCB,CA,1999,23626.70208
PACCB,CA,2000,25429.39077
PACCB,CA,2001,22338.01094
PACCB,CA,2002,18881.0014
PACCB,CA,2003,19691.92858
PACCB,CA,2004,22637.97778
PACCB,CA,2005,21974.19149
PACCB,CA,2006,16882.40043
PACCB,CA,2007,19547.58184
PACCB,CA,2008,26289.30544
PACCB,CA,2009,31515.56238
PACCB,NM,1960,2190.52806
PACCB,NM,1961,2353.29174
PACCB,NM,1962,2175.32418
PACCB,NM,1963,2138.84492
PACCB,NM,1964,2510.93188
PACCB,NM,1965,2052.51189
PACCB,NM,1966,1811.44801
PACCB,NM,1967,1936.82751
PACCB,NM,1968,2214.88931
PACCB,NM,1969,2614.35602
PACCB,NM,1970,2774.53202
PACCB,NM,1971,2719.73166
PACCB,NM,1972,2962.03082
PACCB,NM,1973,3139.51598
PACCB,NM,1974,2802.39612
PACCB,NM,1975,2619.70071
PACCB,NM,1976,2716.9703
PACCB,NM,1977,3436.73359
PACCB,NM,1978,3135.93231
PACCB,NM,1979,2754.90194
PACCB,NM,1980,6076.18283
PACCB,NM,1981,8251.94264
PACCB,NM,1982,5647.2772
PACCB,NM,1983,15041.43663
PACCB,NM,1984,6643.96534
PACCB,NM,1985,4517.17032
PACCB,NM,1986,3254.94336
PACCB,NM,1987,4146.25591
PACCB,NM,1988,3611.10515
PACCB,NM,1989,3805.29678
PACCB,NM,1990,4620.31794
PACCB,NM,1991,3830.74245
PACCB,NM,1992,2524.38412
PACCB,NM,1993,2432.10242
PACCB,NM,1994,1823.77352
PACCB,NM,1995,2225.91192
PACCB,NM,1996,1815.66279
PACCB,NM,1997,1976.67542
PACCB,NM,1998,2210.02305
PACCB,NM,1999,3631.38929
PACCB,NM,2000,3344.1746
PACCB,NM,2001,5129.96898
PACCB,NM,2002,5948.06617
PACCB,NM,2003,6727.53235
PACCB,NM,2004,4503.86434
PACCB,NM,2005,5234.02183
PACCB,NM,2006,3891.36672
PACCB,NM,2007,2668.81618
PACCB,NM,2008,5209.80461
PACCB,NM,2009,2954.58848
PACCB,TX,1960,22952.56193
PACCB,TX,1961,19884.12297
PACCB,TX,1962,21143.40341
PACCB,TX,1963,22347.89417
PACCB,TX,1964,25216.67033
PACCB,TX,1965,25521.39022
PACCB,TX,1966,31073.13464
PACCB,TX,1967,29621.91648
PACCB,TX,1968,40735.12553
PACCB,TX,1969,45709.90341
PACCB,TX,1970,45336.976
PACCB,TX,1971,41489.68882
PACCB,TX,1972,48326.90485
PACCB,TX,1973,58412.91087
PACCB,TX,1974,54020.58339
PACCB,TX,1975,52983.88145
PACCB,TX,1976,52166.28151
PACCB,TX,1977,61859.6607
PACCB,TX,1978,67439.66593
PACCB,TX,1979,102632.3112
PACCB,TX,1980,74645.33706
PACCB,TX,1981,86601.44283
PACCB,TX,1982,56454.08339
PACCB,TX,1983,143673.5949
PACCB,TX,1984,65767.33562
PACCB,TX,1985,59924.74315
PACCB,TX,1986,43476.16838
PACCB,TX,1987,52814.19323
PACCB,TX,1988,43337.13753
PACCB,TX,1989,39055.98716
PACCB,TX,1990,31686.43784
PACCB,TX,1991,26905.69391
PACCB,TX,1992,25132.29178
PACCB,TX,1993,16002.73317
PACCB,TX,1994,17523.71172
PACCB,TX,1995,19961.29535
PACCB,TX,1996,18963.39364
PACCB,TX,1997,18578.10335
PACCB,TX,1998,23553.353
PACCB,TX,1999,26911.09201
PACCB,TX,2000,44730.60566
PACCB,TX,2001,34693.15297
PACCB,TX,2002,25727.49866
PACCB,TX,2003,28866.94799
PACCB,TX,2004,18655.87232
PACCB,TX,2005,26512.58756
PACCB,TX,2006,23808.59095
PACCB,TX,2007,18984.80617
PACCB,TX,2008,23289.33279
PACCB,TX,2009,28421.75638
PAICB,AZ,1960,17498.64185
PAICB,AZ,1961,17533.18089
PAICB,AZ,1962,16059.2188
PAICB,AZ,1963,17606.94797
PAICB,AZ,1964,16270.09959
PAICB,AZ,1965,20118.03473
PAICB,AZ,1966,27227.85839
PAICB,AZ,1967,27644.03048
PAICB,AZ,1968,26322.88805
PAICB,AZ,1969,30243.16591
PAICB,AZ,1970,37373.93486
PAICB,AZ,1971,34613.00849
PAICB,AZ,1972,45101.75196
PAICB,AZ,1973,50633.44721
PAICB,AZ,1974,53089.84598
PAICB,AZ,1975,40318.4189
PAICB,AZ,1976,40095.48152
PAICB,AZ,1977,50522.80451
PAICB,AZ,1978,59305.26283
PAICB,AZ,1979,49774.33823
PAICB,AZ,1980,42221.71413
PAICB,AZ,1981,33476.46022
PAICB,AZ,1982,27854.47753
PAICB,AZ,1983,27935.65184
PAICB,AZ,1984,36511.24554
PAICB,AZ,1985,33145.78897
PAICB,AZ,1986,39263.26752
PAICB,AZ,1987,34724.11664
PAICB,AZ,1988,35352.02297
PAICB,AZ,1989,40938.07121
PAICB,AZ,1990,39074.66876
PAICB,AZ,1991,37809.53867
PAICB,AZ,1992,44510.90752
PAICB,AZ,1993,38230.01824
PAICB,AZ,1994,40443.97477
PAICB,AZ,1995,49147.80661
PAICB,AZ,1996,55615.45892
PAICB,AZ,1997,57571.947
PAICB,AZ,1998,61970.88372
PAICB,AZ,1999,63282.94121
PAICB,AZ,2000,61106.71542
PAICB,AZ,2001,51955.05938
PAICB,AZ,2002,54349.16024
PAICB,AZ,2003,50921.81637
PAICB,AZ,2004,62302.9721
PAICB,AZ,2005,69602.5418
PAICB,AZ,2006,65985.10881
PAICB,AZ,2007,63791.26424
PAICB,AZ,2008,68719.44427
PAICB,AZ,2009,57444.57539
PAICB,CA,1960,397463.8526
PAICB,CA,1961,390515.6638
PAICB,CA,1962,398756.9385
PAICB,CA,1963,411262.9453
PAICB,CA,1964,448112.0247
PAICB,CA,1965,443305.2164
PAICB,CA,1966,472817.4446
PAICB,CA,1967,442087.9109
PAICB,CA,1968,458783.9056
PAICB,CA,1969,459244.4306
PAICB,CA,1970,472326.1624
PAICB,CA,1971,466320.0608
PAICB,CA,1972,497603.1122
PAICB,CA,1973,541442.9765
PAICB,CA,1974,523949.9744
PAICB,CA,1975,512546.6798
PAICB,CA,1976,546347.7455
PAICB,CA,1977,581244.3241
PAICB,CA,1978,614330.8947
PAICB,CA,1979,720491.5994
PAICB,CA,1980,661164.4097
PAICB,CA,1981,504762.8307
PAICB,CA,1982,497786.4508
PAICB,CA,1983,616289.043
PAICB,CA,1984,766735.7799
PAICB,CA,1985,717641.0202
PAICB,CA,1986,679945.8115
PAICB,CA,1987,692385.5758
PAICB,CA,1988,685233.781
PAICB,CA,1989,638276.1429
PAICB,CA,1990,614730.0246
PAICB,CA,1991,527282.4693
PAICB,CA,1992,552586.8315
PAICB,CA,1993,498889.583
PAICB,CA,1994,528465.5531
PAICB,CA,1995,488964.0432
PAICB,CA,1996,499103.5133
PAICB,CA,1997,491584.1523
PAICB,CA,1998,474507.5377
PAICB,CA,1999,526127.2787
PAICB,CA,2000,519670.778
PAICB,CA,2001,612901.4108
PAICB,CA,2002,580451.7631
PAICB,CA,2003,518990.9366
PAICB,CA,2004,542591.7189
PAICB,CA,2005,528006.1157
PAICB,CA,2006,508097.1317
PAICB,CA,2007,493452.7912
PAICB,CA,2008,447711.8968
PAICB,CA,2009,408126.3787
PAICB,NM,1960,24757.34652
PAICB,NM,1961,22868.35443
PAICB,NM,1962,24272.75038
PAICB,NM,1963,23688.61853
PAICB,NM,1964,29328.04615
PAICB,NM,1965,33011.34165
PAICB,NM,1966,30038.53857
PAICB,NM,1967,27334.62468
PAICB,NM,1968,34637.37793
PAICB,NM,1969,34342.0865
PAICB,NM,1970,39405.40025
PAICB,NM,1971,34278.76835
PAICB,NM,1972,40775.83506
PAICB,NM,1973,50119.86839
PAICB,NM,1974,52476.84467
PAICB,NM,1975,54585.62821
PAICB,NM,1976,55683.71675
PAICB,NM,1977,57521.02545
PAICB,NM,1978,55571.87697
PAICB,NM,1979,59711.80277
PAICB,NM,1980,51969.51634
PAICB,NM,1981,49334.20746
PAICB,NM,1982,36991.82204
PAICB,NM,1983,58825.02619
PAICB,NM,1984,61399.48889
PAICB,NM,1985,40767.14554
PAICB,NM,1986,39790.08815
PAICB,NM,1987,39902.86725
PAICB,NM,1988,40468.70903
PAICB,NM,1989,41771.69477
PAICB,NM,1990,52186.37514
PAICB,NM,1991,71117.19633
PAICB,NM,1992,69289.07834
PAICB,NM,1993,71195.57675
PAICB,NM,1994,65808.58949
PAICB,NM,1995,66272.01799
PAICB,NM,1996,56779.90198
PAICB,NM,1997,57084.19309
PAICB,NM,1998,57160.06685
PAICB,NM,1999,59780.21793
PAICB,NM,2000,54398.68988
PAICB,NM,2001,38095.16425
PAICB,NM,2002,45283.59135
PAICB,NM,2003,48308.24565
PAICB,NM,2004,50277.31563
PAICB,NM,2005,46941.92689
PAICB,NM,2006,48509.02542
PAICB,NM,2007,66863.857
PAICB,NM,2008,58222.7935
PAICB,NM,2009,50558.05577
PAICB,TX,1960,748038.9495
PAICB,TX,1961,765743.4874
PAICB,TX,1962,820093.0324
PAICB,TX,1963,901783.7885
PAICB,TX,1964,977896.7785
PAICB,TX,1965,985226.3668
PAICB,TX,1966,1033177.966
PAICB,TX,1967,1051373.364
PAICB,TX,1968,1110983.772
PAICB,TX,1969,1230913.073
PAICB,TX,1970,1256461.739
PAICB,TX,1971,1293119.832
PAICB,TX,1972,1476931.956
PAICB,TX,1973,1600830.114
PAICB,TX,1974,1596227.423
PAICB,TX,1975,1493125.954
PAICB,TX,1976,1664752.213
PAICB,TX,1977,1877219.43
PAICB,TX,1978,1986550.612
PAICB,TX,1979,2265664.855
PAICB,TX,1980,2291449.806
PAICB,TX,1981,2121570.809
PAICB,TX,1982,1938957.274
PAICB,TX,1983,1858567.87
PAICB,TX,1984,2072170.072
PAICB,TX,1985,1975362.251
PAICB,TX,1986,1967625.494
PAICB,TX,1987,2051318.378
PAICB,TX,1988,2224131.906
PAICB,TX,1989,2239696.184
PAICB,TX,1990,2307150.484
PAICB,TX,1991,2373764.661
PAICB,TX,1992,2512347.691
PAICB,TX,1993,2451824.645
PAICB,TX,1994,2611857.008
PAICB,TX,1995,2630919.081
PAICB,TX,1996,2889527.066
PAICB,TX,1997,3161894.133
PAICB,TX,1998,3087395.5
PAICB,TX,1999,3016682.949
PAICB,TX,2000,2837668.48
PAICB,TX,2001,2726516.297
PAICB,TX,2002,2826094.702
PAICB,TX,2003,2953080.378
PAICB,TX,2004,3106325.016
PAICB,TX,2005,2957734.091
PAICB,TX,2006,3289510.685
PAICB,TX,2007,3265615.581
PAICB,TX,2008,2910169.321
PAICB,TX,2009,2823373.942
SFCCB,AZ,1980,1.39213
SFCCB,AZ,1981,0.0
SFCCB,AZ,1982,0.0
SFCCB,AZ,1983,0.0
SFCCB,AZ,1984,0.0
SFCCB,AZ,1985,0.0
SFCCB,AZ,1986,25.64814
SFCCB,AZ,1987,28.8192
SFCCB,AZ,1988,0.0
SFCCB,AZ,1989,0.0
SFCCB,AZ,1990,0.0
SFCCB,AZ,1991,0.0
SFCCB,AZ,1992,0.0
SFCCB,AZ,1993,0.0
SFCCB,AZ,1994,0.0
SFCCB,AZ,1995,0.0
SFCCB,AZ,1996,0.0
SFCCB,AZ,1997,0.0
SFCCB,AZ,1998,0.0
SFCCB,AZ,1999,0.0
SFCCB,AZ,2000,0.0
SFCCB,AZ,2001,0.0
SFCCB,AZ,2002,0.0
SFCCB,AZ,2003,0.0
SFCCB,AZ,2004,0.0
SFCCB,AZ,2005,0.0
SFCCB,AZ,2006,0.0
SFCCB,AZ,2007,0.0
SFCCB,AZ,2008,0.0
SFCCB,AZ,2009,0.0
SFCCB,CA,1980,0.0
SFCCB,CA,1981,0.0
SFCCB,CA,1982,0.0
SFCCB,CA,1983,0.0
SFCCB,CA,1984,0.0
SFCCB,CA,1985,0.0
SFCCB,CA,1986,0.0
SFCCB,CA,1987,0.0
SFCCB,CA,1988,0.0
SFCCB,CA,1989,0.0
SFCCB,CA,1990,0.0
SFCCB,CA,1991,0.0
SFCCB,CA,1992,0.0
SFCCB,CA,1993,0.0
SFCCB,CA,1994,0.0
SFCCB,CA,1995,0.0
SFCCB,CA,1996,0.0
SFCCB,CA,1997,0.0
SFCCB,CA,1998,0.0
SFCCB,CA,1999,0.0
SFCCB,CA,2000,0.0
SFCCB,CA,2001,0.0
SFCCB,CA,2002,0.0
SFCCB,CA,2003,0.0
SFCCB,CA,2004,0.0
SFCCB,CA,2005,0.0
SFCCB,CA,2006,0.0
SFCCB,CA,2007,0.0
SFCCB,CA,2008,0.0
SFCCB,CA,2009,0.0
SFCCB,NM,1980,0.0
SFCCB,NM,1981,0.16055
SFCCB,NM,1982,0.60331
SFCCB,NM,1983,0.0
SFCCB,NM,1984,0.0
SFCCB,NM,1985,0.0
SFCCB,NM,1986,0.0
SFCCB,NM,1987,0.0
SFCCB,NM,1988,0.0
SFCCB,NM,1989,0.0
SFCCB,NM,1990,0.0
SFCCB,NM,1991,0.0
SFCCB,NM,1992,0.0
SFCCB,NM,1993,0.0
SFCCB,NM,1994,0.0
SFCCB,NM,1995,0.0
SFCCB,NM,1996,0.0
SFCCB,NM,1997,0.0
SFCCB,NM,1998,0.0
SFCCB,NM,1999,0.0
SFCCB,NM,2000,0.0
SFCCB,NM,2001,0.0
SFCCB,NM,2002,0.0
SFCCB,NM,2003,0.0
SFCCB,NM,2004,0.0
SFCCB,NM,2005,0.0
SFCCB,NM,2006,0.0
SFCCB,NM,2007,0.0
SFCCB,NM,2008,0.0
SFCCB,NM,2009,0.0
SFCCB,TX,1980,0.0
SFCCB,TX,1981,0.0
SFCCB,TX,1982,0.06637
SFCCB,TX,1983,0.80448
SFCCB,TX,1984,0.11491
SFCCB,TX,1985,0.47535
SFCCB,TX,1986,1.0393
SFCCB,TX,1987,0.22763
SFCCB,TX,1988,0.23501
SFCCB,TX,1989,0.50421
SFCCB,TX,1990,69.01636
SFCCB,TX,1991,61.2041
SFCCB,TX,1992,0.07007
SFCCB,TX,1993,0.16523
SFCCB,TX,1994,0.04272
SFCCB,TX,1995,0.04479
SFCCB,TX,1996,0.0
SFCCB,TX,1997,0.0
SFCCB,TX,1998,0.0
SFCCB,TX,1999,0.85157
SFCCB,TX,2000,0.0
SFCCB,TX,2001,67.58504
SFCCB,TX,2002,0.1302
SFCCB,TX,2003,0.0
SFCCB,TX,2004,0.0
SFCCB,TX,2005,0.00156
SFCCB,TX,2006,0.0
SFCCB,TX,2007,0.0
SFCCB,TX,2008,0.0
SFCCB,TX,2009,0.0
SFINB,AZ,1980,1.91481
